Date,Open,High,Low,Close,Adj Close,Volume,,
9/18/2020,34.895638,35.170776,34.696396,34.753323,33.104275,31694623,,
9/21/2020,34.506641,34.611008,33.567364,34.174572,32.552986,26608968,,
9/22/2020,33.97533,34.468693,33.908916,34.392788,32.760845,22727297,,
9/23/2020,34.478176,34.516129,34.127136,34.155598,32.534912,23102521,,
9/24/2020,34.108158,34.193546,33.719166,33.927895,32.318012,20859925,,
9/25/2020,33.719166,34.297913,33.700191,34.203037,32.580105,14365598,,
9/28/2020,34.3074,34.705883,34.3074,34.525616,32.887371,15044269,,
9/29/2020,34.563568,34.667931,34.184059,34.316887,32.688545,13512491,,
9/30/2020,34.411766,35.066414,34.392788,34.819733,33.167534,22629275,,
10/1/2020,35.018974,35.189754,34.3074,34.506641,32.869297,22520396,,
10/2/2020,34.212524,34.781784,34.184059,34.516129,32.878342,21461759,,
10/5/2020,34.658443,34.990513,34.478176,34.867172,33.212723,19400029,,
10/6/2020,35.104362,35.132828,34.240986,34.316887,32.688545,25233392,,
10/7/2020,34.402279,34.71537,34.184059,34.601517,32.959671,22160034,,
10/8/2020,34.724857,35.275143,34.639469,35,33.339249,17857395,,
10/9/2020,34.943073,35.218216,34.71537,34.905125,33.248878,23667465,,
10/12/2020,34.819733,35.275143,34.601517,34.933586,33.275986,19413837,,
10/13/2020,34.791271,35.227703,34.753323,35.009487,33.348286,21543233,,
10/14/2020,35.113853,35.388992,34.696396,34.971539,33.312138,22120298,,
10/15/2020,34.753323,34.857685,34.544594,34.677418,33.031971,16089205,,
10/16/2020,35.170776,36.166985,35.123341,36.005692,34.297222,42993503,,
10/19/2020,36.451614,36.859585,35.711575,35.863377,34.161659,31931352,,
10/20/2020,35.92979,35.948769,35.436432,35.56926,33.8815,22384852,,
10/21/2020,35.436432,35.531307,35.161289,35.180267,33.510967,18984859,,
10/22/2020,35.180267,35.645161,35.132828,35.512333,33.827274,19243616,,
10/23/2020,35.986717,36.318787,35.721062,36.223907,34.505077,30557884,,
10/26/2020,35.92979,36.072105,35.559772,35.97723,34.270103,33783124,,
10/27/2020,35.142315,36.166985,34.981026,35.512333,33.827274,36851529,,
10/28/2020,34.914612,35.227703,33.510437,33.633778,32.037853,33857537,,
10/29/2020,33.662239,33.814041,32.827324,33.472485,31.884212,27545341,,
10/30/2020,33.434536,33.709679,33.055027,33.662239,32.064964,25631067,,
11/2/2020,34.089184,34.392788,33.719166,34.373814,32.742771,21430666,,
11/3/2020,34.563568,34.743832,34.231499,34.335861,32.706623,21636617,,
11/4/2020,35.161289,36.166985,35.066414,35.417458,33.736897,40870536,,
11/5/2020,35.341557,35.388992,34.525616,34.525616,33.22559,33926995,,
11/6/2020,34.525616,34.838711,34.240986,34.535103,33.234718,23870676,,
11/9/2020,39.71537,39.838711,36.413662,37.19165,35.791245,230153864,,
11/10/2020,38.377609,38.462997,36.489563,36.698292,35.31646,80091668,,
11/11/2020,36.888046,38.140415,35.958256,36.527515,35.152111,58980997,,
11/12/2020,36.318787,36.375713,35.332069,35.626186,34.284718,46767877,,
11/13/2020,35.92979,36.679317,35.777988,36.641365,35.261677,40175634,,
11/16/2020,35.920303,36.005692,34.962048,35.417458,34.083851,75530167,,
11/17/2020,36.490002,36.5,35.82,36.040001,34.682957,46984500,,
11/18/2020,36.93,37.419998,36.299999,36.32,34.952412,63442700,,
11/19/2020,36.599998,36.630001,35.860001,36.189999,34.827305,43261800,,
11/20/2020,36.700001,37.310001,36.439999,36.700001,35.318104,60633800,,
11/23/2020,37.029999,37.09,36.209999,36.52,35.144878,43673100,,
11/24/2020,36.130001,36.740002,36.02,36.599998,35.221863,42485300,,
11/25/2020,36.529999,36.560001,36.240002,36.529999,35.154503,26955800,,
11/27/2020,36.779999,37.259998,36.75,37.23,35.828144,25277000,,
11/30/2020,37.950001,38.799999,37.599998,38.310001,36.867481,65425900,,
12/1/2020,39.400002,40.5,39.009998,39.41,37.926064,72499700,,
12/2/2020,40.470001,41.41,40.299999,40.799999,39.263721,84347500,,
12/3/2020,40.98,41.029999,39.52,40.09,38.580456,68570100,,
12/4/2020,39.889999,40.450001,39.889999,40.34,38.821041,35368100,,
12/7/2020,40.66,41.400002,40.369999,41.25,39.696777,48253700,,
12/8/2020,41.400002,42.77,41.349998,42.560001,40.957455,87039300,,
12/9/2020,43.07,43.080002,41.130001,41.849998,40.274185,86118500,,
12/10/2020,41.82,42.220001,41.450001,41.73,40.158703,57749200,,
12/11/2020,41.970001,42.07,40.689999,41.119999,39.571674,60737000,,
12/14/2020,41.619999,41.66,39.07,39.209999,37.733593,94809700,,
12/15/2020,39.060001,39.18,38.209999,38.709999,37.252415,65712800,,
12/16/2020,38.18,38.470001,37.740002,37.84,36.415176,56515300,,
12/17/2020,37.830002,38.119999,37.310001,38.029999,36.598022,52036400,,
12/18/2020,37.990002,38.09,37.5,37.68,36.2612,60259200,,
12/21/2020,37.279999,37.400002,36.91,37.380001,35.972496,40891800,,
12/22/2020,37.209999,37.330002,36.599998,36.740002,35.356598,33634400,,
12/23/2020,37.009998,37.650002,36.880001,37.439999,36.030239,36182000,,
12/24/2020,37.400002,37.57,37.18,37.27,35.866642,14790100,,
12/28/2020,37.360001,37.580002,36.68,36.82,35.433586,26993700,,
12/29/2020,36.900002,37.200001,36.790001,37.049999,35.654919,23152100,,
12/30/2020,37.029999,37.240002,36.700001,36.740002,35.356598,24889800,,
12/31/2020,36.66,36.919998,36.290001,36.810001,35.423962,30796500,,
1/4/2021,36.869999,36.939999,36.27,36.810001,35.423962,33565700,,
1/5/2021,36.720001,37.369999,36.599998,37.189999,35.789646,29909400,,
1/6/2021,36.830002,37.48,36.77,36.869999,35.481701,34962500,,
1/7/2021,37.040001,37.150002,36.669998,37.060001,35.664547,27809500,,
1/8/2021,37.16,37.529999,36.900002,37.130001,35.731911,33462400,,
1/11/2021,37.220001,37.830002,37.150002,37.77,36.347813,47286900,,
1/12/2021,37.700001,37.790001,36.82,37.18,35.780029,47831100,,
1/13/2021,37,37.169998,36.639999,36.860001,35.472076,31027900,,
1/14/2021,36.779999,36.959999,36.610001,36.75,35.366219,30272000,,
1/15/2021,36.68,36.779999,36.400002,36.700001,35.318104,34287800,,
1/19/2021,36.759998,37,36.619999,36.73,35.34697,33451300,,
1/20/2021,36.790001,36.810001,36.459999,36.5,35.125633,35400100,,
1/21/2021,36.389999,36.59,36.150002,36.48,35.106388,33829700,,
1/22/2021,36.32,36.830002,36.25,36.549999,35.173748,26271200,,
1/25/2021,36.549999,37.290001,36.32,37.279999,35.876263,31728500,,
1/26/2021,37.27,37.599998,37.16,37.310001,35.905132,27718700,,
1/27/2021,36.990002,37.040001,36.169998,36.240002,34.875423,50561200,,
1/28/2021,35.950001,36.330002,35.84,35.860001,34.885151,39466700,,
1/29/2021,36.880001,36.880001,35.619999,35.900002,34.924065,60251900,,
2/1/2021,35.93,36.189999,35.720001,35.799999,34.826782,40395800,,
2/2/2021,35.759998,35.779999,34.27,34.990002,34.038803,84062400,,
2/3/2021,34.990002,35.290001,34.779999,34.84,33.892879,38524200,,
2/4/2021,34.810001,35.080002,34.700001,34.889999,33.941517,34284900,,
2/5/2021,34.919998,35.080002,34.779999,34.919998,33.970707,31749600,,
2/8/2021,34.959999,35.009998,34.740002,34.82,33.873421,31633900,,
2/9/2021,34.799999,35.060001,34.759998,34.970001,34.019352,30170200,,
2/10/2021,35,35.080002,34.700001,34.740002,33.795601,29039900,,
2/11/2021,34.799999,34.810001,34.279999,34.43,33.494026,30885200,,
2/12/2021,34.439999,34.950001,34.360001,34.720001,33.776142,25578600,,
2/16/2021,34.849998,34.860001,34.560001,34.689999,33.746956,28730300,,
2/17/2021,34.57,35,34.459999,34.889999,33.941517,26389400,,
2/18/2021,34.779999,34.880001,34.52,34.560001,33.620495,24052500,,
2/19/2021,34.66,34.68,34.400002,34.439999,33.503754,28145300,,
2/22/2021,34.330002,34.369999,34.040001,34.259998,33.328644,34322500,,
2/23/2021,34,34.189999,33.68,33.91,32.988163,37624200,,
2/24/2021,33.869999,34.049999,33.669998,33.75,32.832508,30686100,,
2/25/2021,33.82,34.110001,33.540001,33.82,32.900608,37506100,,
2/26/2021,33.84,33.900002,33.360001,33.490002,32.579582,41462800,,
3/1/2021,33.59,33.93,33.509998,33.689999,32.774143,30407800,,
3/2/2021,33.68,33.889999,33.5,33.509998,32.599033,27670400,,
3/3/2021,33.509998,34.450001,33.439999,34.389999,33.455112,46020200,,
3/4/2021,34.259998,35.09,33.84,34.200001,33.270279,45449600,,
3/5/2021,34.290001,34.549999,33.959999,34.389999,33.455112,30589900,,
3/8/2021,34.48,34.869999,34.330002,34.349998,33.416203,24352300,,
3/9/2021,34.540001,34.849998,34.439999,34.450001,33.513485,25167100,,
3/10/2021,34.639999,35.139999,34.52,34.93,33.980434,33501800,,
3/11/2021,35.07,35.119999,34.66,34.709999,33.766415,24557900,,
3/12/2021,34.560001,34.98,34.509998,34.939999,33.990158,16342400,,
3/15/2021,35.009998,35.43,34.959999,35.41,34.447384,21896100,,
3/16/2021,35.470001,35.860001,35.310001,35.830002,34.855968,25022400,,
3/17/2021,35.830002,35.959999,35.119999,35.790001,34.817055,42540100,,
3/18/2021,35.529999,35.970001,35.52,35.77,34.7976,24729800,,
3/19/2021,35.75,35.82,35.470001,35.529999,34.564121,48348900,,
3/22/2021,35.48,36.009998,35.360001,36,35.021347,25427500,,
3/23/2021,35.82,35.93,35.32,35.360001,34.398746,27970500,,
3/24/2021,35.48,35.93,35.369999,35.610001,34.641949,22883400,,
3/25/2021,35.650002,35.790001,35.25,35.669998,34.700317,24875300,,
3/26/2021,35.68,36.290001,35.639999,36.25,35.264549,27944500,,
3/29/2021,36.029999,36.740002,35.900002,36.619999,35.624489,27004800,,
3/30/2021,36.59,36.630001,36.02,36.110001,35.128357,26303300,,
3/31/2021,36.150002,36.43,36.040001,36.23,35.245094,26582700,,
4/1/2021,36.299999,36.450001,36.02,36.299999,35.31319,21319900,,
4/5/2021,36.439999,36.57,36.099998,36.279999,35.293736,22096900,,
4/6/2021,36.259998,36.400002,36,36.049999,35.069984,20722900,,
4/7/2021,36.029999,36.240002,35.759998,35.91,34.933788,21933800,,
4/8/2021,35.959999,36.150002,35.869999,35.959999,34.982433,18129400,,
4/9/2021,35.900002,36.810001,35.900002,36.599998,35.605034,31686700,,
4/12/2021,36.48,37.029999,36.330002,36.970001,35.964977,29944900,,
4/13/2021,37.41,37.650002,36.889999,37.16,36.149811,33967400,,
4/14/2021,37.169998,37.380001,36.959999,37.169998,36.159538,23842900,,
4/15/2021,37.259998,37.740002,37.259998,37.599998,36.57785,24945800,,
4/16/2021,37.869999,38.700001,37.810001,38.57,37.521481,52829500,,
4/19/2021,38.599998,38.959999,38.330002,38.93,37.871696,30905100,,
4/20/2021,38.75,39.240002,38.75,39.029999,37.968975,26459400,,
4/21/2021,39.139999,39.669998,39.130001,39.529999,38.455383,29365000,,
4/22/2021,39.48,39.5,38.52,38.639999,37.589581,33373600,,
4/23/2021,38.630001,38.830002,38.43,38.66,37.609035,24375000,,
4/26/2021,38.73,38.740002,38.490002,38.68,37.62849,19773400,,
4/27/2021,38.509998,38.610001,38.349998,38.450001,37.404747,19061500,,
4/28/2021,38.540001,38.939999,38.52,38.810001,37.754959,21963300,,
4/29/2021,38.990002,39,38.310001,38.599998,37.550663,23569400,,
4/30/2021,38.5,38.900002,38.490002,38.650002,37.599308,28413200,,
5/3/2021,39.040001,39.84,38.959999,39.830002,38.747231,46638600,,
5/4/2021,40,40.169998,39.43,39.950001,38.863968,52802200,,
5/5/2021,40.18,41.09,38.93,39.970001,38.883427,76627500,,
5/6/2021,38.48,39.23,37.959999,39.189999,38.500286,54944900,,
5/7/2021,39.049999,39.869999,39.049999,39.580002,38.883427,33807800,,
5/10/2021,39.830002,40.279999,39.779999,39.860001,39.158497,30831900,,
5/11/2021,39.68,40.07,39.23,39.349998,38.657467,30568600,,
5/12/2021,39.439999,39.919998,39.310001,39.689999,38.991486,26208600,,
5/13/2021,39.5,40.279999,39.5,40.099998,39.394272,25415000,,
5/14/2021,40.240002,40.32,39.919998,40.02,39.315681,18041100,,
5/17/2021,40.07,40.400002,40.009998,40.110001,39.404099,18095000,,
5/18/2021,40.18,40.349998,39.830002,40.049999,39.345154,15805500,,
5/19/2021,39.900002,39.900002,39.43,39.830002,39.129028,20209500,,
5/20/2021,39.73,40.25,39.720001,40.119999,39.413918,18621100,,
5/21/2021,40.209999,40.599998,39.91,39.950001,39.246914,21144800,,
5/24/2021,40.080002,40.139999,39.779999,39.810001,39.109375,16922300,,
5/25/2021,39.82,39.860001,39.240002,39.330002,38.637825,25916300,,
5/26/2021,39.290001,39.299999,38.779999,38.919998,38.235035,28036500,,
5/27/2021,38.970001,39.18,38.599998,38.650002,37.969791,38471200,,
5/28/2021,38.75,39.02,38.68,38.73,38.048382,16154100,,
6/1/2021,38.939999,39,38.48,38.5,37.82243,23642400,,
6/2/2021,38.639999,38.93,38.540001,38.790001,38.10733,19629000,,
6/3/2021,38.759998,39.040001,38.630001,38.970001,38.284161,17376300,,
6/4/2021,39.049999,39.5,39.02,39.150002,38.460995,19375300,,
6/7/2021,39.080002,39.599998,38.970001,38.990002,38.30381,24110700,,
6/8/2021,39.07,39.110001,38.48,38.849998,38.166271,18880300,,
6/9/2021,39,39.84,38.98,39.810001,39.109375,29824000,,
6/10/2021,39.900002,40.720001,39.889999,40.68,39.964066,42613700,,
6/11/2021,40.66,40.669998,39.950001,40.150002,39.443394,21386900,,
6/14/2021,40.029999,40.07,39.380001,39.630001,38.932545,23408300,,
6/15/2021,39.709999,39.84,39.389999,39.59,38.89325,20206900,,
6/16/2021,39.619999,39.84,39.279999,39.299999,38.608349,19177500,,
6/17/2021,39.27,39.59,39.07,39.48,38.785183,19580100,,
6/18/2021,39.299999,39.439999,38.700001,38.810001,38.126976,37775900,,
6/21/2021,38.880001,39.48,38.880001,39.419998,38.726238,19488100,,
6/22/2021,39.41,39.689999,39.259998,39.610001,38.912895,15975900,,
6/23/2021,39.630001,39.66,38.98,39.049999,38.362751,22025400,,
6/24/2021,39.139999,39.349998,39.080002,39.189999,38.500286,13436500,,
6/25/2021,39.119999,39.41,38.889999,38.98,38.29398,22774300,,
6/28/2021,39.009998,39.209999,38.900002,39.119999,38.431519,19225700,,
6/29/2021,39.130001,39.279999,38.98,39.099998,38.411869,14516600,,
6/30/2021,39.139999,39.27,38.82,39.16,38.470818,21248100,,
7/1/2021,39.169998,39.630001,39.110001,39.560001,38.863777,20035900,,
7/2/2021,39.459999,39.830002,39.380001,39.73,39.030785,16592700,,
7/6/2021,39.48,39.650002,39.040001,39.290001,38.598526,18931900,,
7/7/2021,39.220001,39.360001,38.970001,39.349998,38.657467,17665200,,
7/8/2021,39,39.32,38.93,39.25,38.559235,23021200,,
7/9/2021,39.529999,40.099998,39.459999,39.610001,38.912895,21578700,,
7/12/2021,39.66,40.25,39.599998,39.759998,39.060253,24513000,,
7/13/2021,39.77,39.799999,39.529999,39.650002,38.952194,12222000,,
7/14/2021,39.720001,40.029999,39.66,39.950001,39.246914,15888600,,
7/15/2021,39.950001,40.189999,39.860001,40.09,39.384445,20250800,,
7/16/2021,40.139999,40.349998,39.93,40.349998,39.63987,24270400,,
7/19/2021,40.07,40.349998,39.68,40.150002,39.443394,29818400,,
7/20/2021,40.25,41.709999,40.200001,41.049999,40.327553,48804100,,
7/21/2021,41.240002,41.240002,40.52,41.02,40.29808,27530200,,
7/22/2021,41.119999,41.549999,40.900002,41.470001,40.740162,18913300,,
7/23/2021,41.459999,41.830002,41.419998,41.68,40.946468,21609200,,
7/26/2021,41.619999,41.939999,41.389999,41.810001,41.074177,23720000,,
7/27/2021,41.82,42.200001,41.580002,42.099998,41.359074,32544100,,
7/28/2021,42.349998,43.740002,42.25,43.450001,42.685314,53822400,,
7/29/2021,43.23,43.299999,42.619999,42.790001,42.417667,29015000,,
7/30/2021,42.880001,43.189999,42.689999,42.810001,42.437492,24753900,,
8/2/2021,43.299999,44.139999,43.25,43.959999,43.577484,43066900,,
8/3/2021,44.169998,45.860001,44.07,45.68,45.282516,45643300,,
8/4/2021,45.349998,45.799999,45.009998,45.189999,44.79678,43391200,,
8/5/2021,45,45.139999,44.700001,45.060001,44.667915,23505400,,
8/6/2021,45.09,45.310001,44.630001,45.07,44.677826,20396300,,
8/9/2021,45.110001,46.029999,45.110001,45.98,45.579906,32374300,,
8/10/2021,46.200001,48.57,45.889999,48.189999,47.770676,81189400,,
8/11/2021,47.779999,48.080002,46.259998,46.310001,45.907036,50878200,,
8/12/2021,46.5,47.400002,46.34,47.240002,46.828945,29676400,,
8/13/2021,47.41,48.5,47.32,48.48,48.058155,35341200,,
8/16/2021,48.23,48.970001,47.509998,48.91,48.484413,38045800,,
8/17/2021,48.779999,50.490002,48.709999,50.419998,49.98127,68817000,,
8/18/2021,50.23,51.860001,49.169998,49.310001,48.880932,88598000,,
8/19/2021,48.5,49.959999,48.259998,48.799999,48.37537,57741600,,
8/20/2021,48.98,49.73,48.66,48.720001,48.296066,34257900,,
8/23/2021,50.290001,51.360001,49.599998,49.93,49.495537,88652400,,
8/24/2021,49.740002,50.049999,48.240002,48.380001,47.959026,52624100,,
8/25/2021,48.040001,48.279999,46.93,47.509998,47.096592,51036800,,
8/26/2021,47.700001,48.16,47.299999,47.380001,46.967728,29029300,,
8/27/2021,47.369999,47.5,46.529999,46.599998,46.194511,32874400,,
8/30/2021,46.200001,47.16,46.16,46.759998,46.353119,25774400,,
8/31/2021,46.720001,47.139999,45.93,46.07,45.669125,34547800,,-1%
9/1/2021,46.189999,46.259998,45.419998,46.040001,45.639385,32900100,,0%
9/2/2021,46.48,46.869999,46.130001,46.84,46.432423,26106300,,2%
9/3/2021,46.900002,47.029999,46.34,46.84,46.432423,20817200,,0%
9/7/2021,46.990002,47.5,46.540001,46.75,46.343208,26236900,,0%
9/8/2021,46.509998,46.790001,46.25,46.509998,46.105293,15839600,,-1%
9/9/2021,46.470001,46.720001,45.849998,46.029999,45.629471,21695300,,-1%
9/10/2021,46.27,46.349998,45.509998,45.59,45.193302,20783700,,-1%
9/13/2021,45.740002,45.830002,44.200001,44.580002,44.192093,37086200,,-2%
9/14/2021,44.669998,45.259998,44.549999,44.709999,44.320957,24100200,,0%
9/15/2021,44.560001,45.369999,44.470001,44.77,44.380436,28674600,,0%
9/16/2021,44.880001,44.990002,44.029999,44.470001,44.08305,22424200,,-1%
9/17/2021,44.169998,44.459999,43.310001,43.889999,43.508095,56370500,,-1%
9/20/2021,43.389999,44.650002,43.389999,44.200001,43.815395,41873000,,1%
9/21/2021,44.25,44.73,43.849998,43.919998,43.53783,23645600,,-1%
9/22/2021,43.990002,44.389999,43.830002,43.950001,43.567574,22616700,,0%
9/23/2021,44.279999,44.720001,44.150002,44.189999,43.805481,19719200,,1%
9/24/2021,44.07,44.41,43.810001,43.939999,43.557655,16150700,,-1%
9/27/2021,43.919998,44.130001,43.509998,43.57,43.190876,19955900,,-1%
9/28/2021,43.07,43.279999,42.43,43.040001,42.665489,28512200,,-1%
9/29/2021,43.220001,43.689999,43.080002,43.529999,43.151226,18037200,,1%
9/30/2021,43.790001,44.049999,42.970001,43.009998,42.63575,21103300,,-1%
10/1/2021,42.52,43.099998,41.700001,42.93,42.556446,38483000,,0%
10/4/2021,42.93,43.349998,42.209999,42.419998,42.050884,28906500,,-1%
10/5/2021,42.529999,42.790001,42.279999,42.32,41.951756,19342600,,0%
10/6/2021,42.060001,42.200001,41.689999,42.02,41.654366,30483800,,-1%
10/7/2021,42.52,42.959999,42.209999,42.740002,42.368103,19778300,,2%
10/8/2021,42.73,42.91,42.34,42.450001,42.080624,12770200,,-1%
10/11/2021,42.450001,42.619999,42.009998,42.060001,41.694019,11984200,,-1%
10/12/2021,42.16,42.209999,41.66,41.849998,41.485844,16222300,,0%
10/13/2021,41.75,41.91,40.939999,41.419998,41.059586,28205700,,-1%
10/14/2021,41.560001,41.959999,41.52,41.669998,41.307407,17590300,,1%
10/15/2021,41.900002,42.029999,41.380001,41.490002,41.128979,23530800,,0%
10/18/2021,41.450001,41.700001,41.040001,41.32,40.960457,21733000,,0%
10/19/2021,41.599998,42.200001,41.540001,42.09,41.723755,17159800,,2%
10/20/2021,42.119999,43.110001,42.099998,42.799999,42.427578,22788300,,2%
10/21/2021,43.060001,43.09,42.43,42.860001,42.487057,22142300,,0%
10/22/2021,42.82,43.189999,42.630001,43.16,42.784447,17183000,,1%
10/25/2021,43.200001,43.240002,42.57,43.150002,42.774532,22846200,,0%
10/26/2021,43.330002,43.759998,42.919998,43.560001,43.180965,29729100,,1%
10/27/2021,43.459999,43.560001,42.68,42.970001,42.5961,22317500,,-1%
10/28/2021,42.950001,43.669998,42.939999,43.18,42.804272,18023400,,0%
10/29/2021,43.09,43.830002,42.860001,43.740002,43.359402,30257400,,1%
11/1/2021,44.139999,44.290001,43.439999,43.639999,43.260269,32681500,,0%
11/2/2021,45.080002,46.040001,43.049999,45.450001,45.05452,69248000,,4%
11/3/2021,45.52,45.990002,44.48,44.82,44.43,44593100,,-1%
11/4/2021,44.290001,44.470001,43.310001,43.849998,43.849998,38172500,,-2%
11/5/2021,48.09,48.810001,46.549999,48.610001,48.610001,173753300,,11%
11/8/2021,48.610001,48.790001,47.599998,48.330002,48.330002,57423300,,-1%
11/9/2021,48.330002,48.380001,47.150002,47.299999,47.299999,29920400,,-2%
11/10/2021,47.400002,49.209999,47.400002,49.02,49.02,42696200,,4%
11/11/2021,49.23,50.5,48.73,50.18,50.18,42370400,,2%
11/12/2021,50.419998,50.490002,49.57,49.73,49.73,27766700,,-1%
11/15/2021,49.73,50.099998,49.369999,49.650002,49.650002,27763200,,0%
11/16/2021,49.470001,50.16,48.889999,49.599998,49.599998,31297200,,0%
11/17/2021,49.939999,51.09,49.689999,50.869999,50.869999,36889800,,3%
11/18/2021,51.099998,51.709999,50.610001,51.41,51.41,32872600,,1%
11/19/2021,51.959999,52.84,50.68,50.799999,50.799999,47966200,,-1%
11/22/2021,50.950001,51.470001,50.380001,51.200001,51.200001,27287900,,1%
11/23/2021,50.580002,51.450001,50.299999,51.080002,51.080002,24946200,,0%
11/24/2021,51.18,51.330002,50.709999,50.889999,50.889999,18556800,,0%
11/26/2021,54.040001,54.939999,53.25,54,54,66561300,,6%
11/29/2021,55.150002,55.700001,52.110001,52.400002,52.400002,72660800,,-3%
11/30/2021,52.310001,54.459999,51.91,53.73,53.73,64598400,,3%
12/1/2021,52.470001,55.169998,51.860001,54.68,54.68,59810400,,
